row_id;year_mid;Newbmag;bmag;vmag;vmagold;bmagerr;vmagerr;color_term;ut_start;jd_start;jd_mid;exptime;annular_bin;raj2000;dej2000;PHASE
58;1930.79341737;11.1734;11.1734;10.7824;10.7824;0.285455;0.400476;0.803332;10/17/30 06:58 PM;2426267.2905;2426267.29569;900;8;298.639468412;33.0008779802;#WERT!
754;1953.70968171;10.8418;10.8418;10.4508;10.4508;0.28556;0.350742;0.659459;09/16/53 10:44 PM;2434637.4474;2434637.46124;2400;6;298.639315586;33.0015432889;#WERT!
578;1950.68950838;10.9336;10.9336;10.5426;10.5426;0.285825;0.51327;1.19877;09/09/50 07:52 PM;2433534.32839;2433534.34293;2400;6;298.639270133;33.001264923;#WERT!
1131;1962.66792825;10.8173;10.8173;10.4263;10.4263;0.286186;0.388064;0.764095;09/01/62 10:48 PM;2437909.45041;2437909.46079;1800;8;298.638340154;33.0010699666;#WERT!
574;1950.62971127;10817;10.817;10.426;10426;0.286311;0.522637;1.23501;08/18/50 11:43 PM;2433512.48819;2433512.50204;2400;6;298.639057761;33.0013868269;#WERT!
893;1955.57427846;10.7391;10.7391;10.3481;10.3481;0.286472;0.342888;0.63651;07/30/55 12:00 AM;2435319;2435318.50521;900;6;298.639207289;33.0013743377;#WERT!
898;1955.62083619;10.8089;10.8089;10.4179;10.4179;0.286633;0.348584;0.651298;08/16/55 12:00 AM;2435337;2435335.51042;1800;6;298.63899448;33.0010150254;#WERT!
538;1948.99173351;10.8362;10.8362;10.4452;10.4452;0.286694;0.497244;1.1346;12/28/48 05:17 PM;2432914.22063;2432914.23067;1740;6;298.639287041;33.0014398066;#WERT!
631;1952.299842;11.0833;11.0833;10.6923;10.6923;0.287499;0.363614;0.690539;04/20/52 12:04 AM;2434122.50344;2434122.51729;2400;6;298.639294262;33.0011742003;#WERT!
786;1953.89872804;11.0416;11.0416;10.6506;10.6506;0.28775;0.365124;0.694216;11/25/53 12:00 AM;2434707;2434706.51042;1800;6;298.638940997;33.0012628992;#WERT!
913;1955.6865446;10.6964;10.6964;10.3054;10.3054;0.28815;0.362955;0.68726;09/09/55 12:00 AM;2435361;2435359.51042;1800;6;298.638759202;33.0013356784;#WERT!
1136;1962.73605109;11.4545;11.4545;11.0635;11.0635;0.288343;0.377188;0.727331;09/26/62 07:58 PM;2437934.33227;2437934.34266;1800;8;298.639514468;33.0016074743;#WERT!
408;1942.62957096;11.2836;11.2836;10.8926;10.8926;0.288647;0.416558;0.846805;08/18/42 10:28 PM;2430590.43642;2430590.45079;2400;8;298.63936212;33.0015337561;#WERT!
1049;1960.56813256;11.0059;11.0059;10.6149;10.6149;0.288745;0.393577;0.775007;07/27/60 12:00 AM;2437143;2437142.51042;1800;8;298.638825587;33.0010842766;#WERT!
731;1953.68785293;10.7498;10.7498;10.3588;10.3588;0.288936;0.377119;0.725816;09/08/53 11:23 PM;2434629.47443;2434629.48828;2400;6;298.639649664;33.0016829989;#WERT!
684;1953.61096253;10.7994;10.7994;10.4084;10.4084;0.289025;0.424824;0.872703;08/11/53 09:21 PM;2434601.39021;2434601.40406;2400;6;298.638834101;33.0010719344;#WERT!
814;1954.66806411;10865;10.865;10.474;10474;0.289083;0.354729;0.66249;09/02/54 12:00 AM;2434989;2434987.51042;1800;6;298.639292468;33.0014092775;#WERT!
57;1930.79341737;11.1165;11.1165;10.7255;10.7255;0.290143;0.403184;0.801325;10/17/30 06:58 PM;2426267.2905;2426267.29569;900;8;298.63932762;33.000618995;#WERT!
579;1950.70041754;11.0194;11.0194;10.6284;10.6284;0.29031;0.51416;1.19235;09/13/50 07:30 PM;2433538.31262;2433538.32751;2400;6;298.639276882;33.0013718135;#WERT!
785;1953.89872804;11.0622;11.0622;10.6712;10.6712;0.290389;0.369448;0.700563;11/25/53 12:00 AM;2434707;2434706.51042;1800;6;298.638973115;33.0013607537;#WERT!
633;1952.29720928;11.0571;11.0571;10.6661;10.6661;0.290503;0.372797;0.709863;04/19/52 01:00 AM;2434121.54184;2434121.55569;2400;6;298.639376782;33.0013903301;#WERT!
832;1954.82138376;10.9618;10.9618;10.5708;10.5708;0.290592;0.38407;0.742468;10/28/54 12:00 AM;2435045;2435043.51042;1800;6;298.638686072;33.001262676;#WERT!
618;1951.76286725;10.8889;10.8889;10.4979;10.4979;0.290604;0.374596;0.714808;10/06/51 08:57 PM;2433926.37341;2433926.38726;2400;6;298.639236331;33.0014278651;#WERT!
897;1955.62083619;10.8492;10.8492;10.4582;10.4582;0.291862;0.355681;0.658882;08/16/55 12:00 AM;2435337;2435335.51042;1800;6;298.639250949;33.0012939165;#WERT!
537;1948.99173351;10.8606;10.8606;10.4696;10.4696;0.291909;0.498587;1.12813;12/28/48 05:17 PM;2432914.22063;2432914.23067;1740;6;298.639133947;33.0013934065;#WERT!
822;1954.75567534;11.1348;11.1348;10.7438;10.7438;0.292737;0.369203;0.694601;10/04/54 12:00 AM;2435021;2435019.51042;1800;6;298.638939775;33.0012929232;#WERT!
934;1955.71392311;10.6743;10.6743;10.2833;10.2833;0.292866;0.337517;0.608217;09/19/55 12:00 AM;2435371;2435369.51042;1800;6;298.639104698;33.0011264966;#WERT!
66;1935.73530276;11.5551;11.5551;11.1641;11.1641;0.293749;0.395302;0.769032;09/26/35 07:24 PM;2428072.30895;2428072.31933;1800;6;298.639033862;33.0015015839;#WERT!
808;1954.64889916;10.8222;10.8222;10.4312;10.4312;0.293852;0.369621;0.693275;08/26/54 12:00 AM;2434981;2434980.51042;1800;6;298.639196477;33.001450088;#WERT!
836;1954.82959731;10.6819;10.6819;10.2909;10.2909;0.294133;0.394038;0.764329;10/31/54 12:00 AM;2435047;2435046.51042;1800;6;298.638633481;33.001157831;#WERT!
974;1955.79058293;10769;10.769;10.378;10378;0.294263;0.378439;0.717706;10/17/55 12:00 AM;2435399;2435397.51042;1800;6;298.638861647;33.0008715186;#WERT!
1031;1959.90831052;10.8138;10.8138;10.4228;10.4228;0.294279;0.382014;0.72812;11/29/59 12:00 AM;2436903;2436901.51042;1800;8;298.639143863;33.0015719041;#WERT!
784;1953.89872804;10.8085;10.8085;10.4175;10.4175;0.294655;0.386691;0.741094;11/25/53 12:00 AM;2434707;2434706.51042;1800;6;298.638580861;33.0008732612;#WERT!
975;1955.79332078;10.7761;10.7761;10.3851;10.3851;0.295442;0.387803;0.742619;10/18/55 12:00 AM;2435399;2435398.51042;1800;6;298.638991047;33.0014769689;#WERT!
615;1951.76286725;10.8913;10.8913;10.5003;10.5003;0.295647;0.378349;0.714305;10/06/51 08:57 PM;2433926.37341;2433926.38726;2400;6;298.63936075;33.0015222373;#WERT!
845;1954.88161647;10.8812;10.8812;10.4902;10.4902;0.296188;0.386032;0.735654;11/19/54 12:00 AM;2435067;2435065.51042;1800;6;298.638825992;33.0013652674;#WERT!
821;1954.75567534;11.1235;11.1235;10.7325;10.7325;0.296495;0.378162;0.71183;10/04/54 12:00 AM;2435021;2435019.51042;1800;6;298.638983336;33.0014299596;#WERT!
390;1981.56205104;11005;11.005;10.614;10614;0.296524;0.20043;0.316401;07/25/81 12:56 AM;2444810.53889;2444810.53914;44;6;298.639373586;33.0014501867;#WERT!
577;1950.68950838;10.9089;10.9089;10.5179;10.5179;0.296933;0.517182;1.18938;09/09/50 07:52 PM;2433534.32839;2433534.34293;2400;6;298.639234202;33.0013065677;#WERT!
405;1941.87066928;11.2752;11.2752;10.8842;10.8842;0.297204;0.414969;0.82245;11/14/41 06:02 PM;2430313.25156;2430313.26196;1800;8;298.639443689;33.0012270947;#WERT!
582;1950.70041754;11.0085;11.0085;10.6175;10.6175;0.297286;0.516786;1187;09/13/50 07:30 PM;2433538.31262;2433538.32751;2400;6;298.639317827;33.0014379168;#WERT!
842;1954.88161647;10.9385;10.9385;10.5475;10.5475;0.298324;0.370489;0.685563;11/19/54 12:00 AM;2435067;2435065.51042;1800;6;298.63890806;33.0010572276;#WERT!
1033;1959.90831052;10.6422;10.6422;10.2512;10.2512;0.29862;0.371611;0.688085;11/29/59 12:00 AM;2436903;2436901.51042;1800;8;298.638776706;33.0008718996;#WERT!
502;1948.65818882;10.9531;10.9531;10.5621;10.5621;0.298681;0.53502;1.25754;08/28/48 09:26 PM;2432792.39308;2432792.40347;1800;6;298.639300448;33.001551043;#WERT!
742;1953.70381802;10.8837;10.8837;10.4927;10.4927;0.29872;0.376191;0.701023;09/14/53 07:20 PM;2434635.30568;2434635.31953;2400;6;298.639295603;33.0014368304;#WERT!
91;1935.80686895;11.1559;11.1559;10.7649;10.7649;0.298744;0.394358;0.754788;10/22/35 10:45 PM;2428098.4485;2428098.45888;1800;7;298.639365365;33.0013811489;#WERT!
1051;1960.56813256;10.8104;10.8104;10.4194;10.4194;0.299011;0.373956;0.693909;07/27/60 12:00 AM;2437143;2437142.51042;1800;8;298.638848983;33.0015296652;#WERT!
970;1955.79058293;10.7844;10.7844;10.3934;10.3934;0.299274;0.38883;0.736924;10/17/55 12:00 AM;2435399;2435397.51042;1800;6;298.638774713;33.0009659934;#WERT!
483;1948.57878421;10.8749;10.8749;10.4839;10.4839;0.299466;0.524842;1.21426;07/30/48 09:22 PM;2432763.39054;2432763.40093;1800;6;298.639392185;33.0015067293;#WERT!
482;1948.57878421;10.8822;10.8822;10.4912;10.4912;0.299565;0.52461;1.2131;07/30/48 09:22 PM;2432763.39054;2432763.40093;1800;6;298.639265684;33.0014728382;#WERT!
835;1954.82959731;10.6468;10.6468;10.2558;10.2558;0.300659;0.399879;0.767235;10/31/54 12:00 AM;2435047;2435046.51042;1800;6;298.638440922;33.001091865;#WERT!
1030;1959.90831052;10.8208;10.8208;10.4298;10.4298;0.300729;0.386509;0.726648;11/29/59 12:00 AM;2436903;2436901.51042;1800;8;298.63898303;33.0014568851;#WERT!
950;1955.72487452;10.8071;10.8071;10.4161;10.4161;0.301688;0.360746;0.650412;09/23/55 12:00 AM;2435375;2435373.51042;1800;6;298.639363709;33.0013876497;#WERT!
89;1935.80686895;11.1789;11.1789;10.7879;10.7879;0.302141;0.392852;0.742384;10/22/35 10:45 PM;2428098.4485;2428098.45888;1800;7;298.639390241;33.0014353743;#WERT!
998;1955.87271846;11.0111;11.0111;10.6201;10.6201;0.302763;0.374927;0.688021;11/16/55 12:00 AM;2435429;2435427.51042;1800;6;298.639194779;33.0014788172;#WERT!
846;1954.88161647;10.9067;10.9067;10.5157;10.5157;0.303738;0.391292;0.733959;11/19/54 12:00 AM;2435067;2435065.51042;1800;6;298.638586169;33.00108351;#WERT!
1011;1955.79332078;10.8015;10.8015;10.4105;10.4105;0.303886;0.388348;0.724788;10/18/55 12:00 AM;2435399;2435398.51042;1800;6;298.639131337;33.0014713921;#WERT!
19;1957.40037641;12.2041;12.2041;11.8131;11.8131;0.303961;0.501939;1.11342;05/26/57 11:36 PM;2435985.48402;2435985.48748;600;8;298.639406888;33.0015163488;#WERT!
859;1955.14445015;10.9808;10.9808;10.5898;10.5898;0.303995;0.354609;0.628159;02/23/55 12:00 AM;2435163;2435161.51042;1800;6;298.638966214;33.0011575286;#WERT!
65;1935.73530276;11.5334;11.5334;11.1424;11.1424;0.304188;0.405339;0.775931;09/26/35 07:24 PM;2428072.30895;2428072.31933;1800;6;298.638774642;33.0014802121;#WERT!
685;1953.61096253;10.7505;10.7505;10.3595;10.3595;0.304227;0.439331;0.886226;08/11/53 09:21 PM;2434601.39021;2434601.40406;2400;6;298.638727093;33.0010424848;#WERT!
953;1955.72487452;10.8108;10.8108;10.4198;10.4198;0.304252;0.3637;0.652666;09/23/55 12:00 AM;2435375;2435373.51042;1800;6;298.639433541;33.0014191908;#WERT!
789;1953.917893;11.0559;11.0559;10.6649;10.6649;0.304348;0.386141;0.717136;12/02/53 12:00 AM;2434715;2434713.51042;1800;6;298.639493039;33.0016560422;#WERT!
1116;1962.60227788;11.1908;11.1908;10.7998;10.7998;0.30448;0.397123;0.749898;08/08/62 11:19 PM;2437885.47161;2437885482;1800;7;298.639159445;33.0014677853;0.2646428098
743;1953.70381802;10.9078;10.9078;10.5168;10.5168;0.304694;0.379739;0.697477;09/14/53 07:20 PM;2434635.30568;2434635.31953;2400;6;298.639379752;33.0014475637;#WERT!
933;1955.71392311;10.6606;10.6606;10.2696;10.2696;0.305095;0.349521;0.611811;09/19/55 12:00 AM;2435371;2435369.51042;1800;6;298.63895782;33.0012720426;#WERT!
1007;1955.88366986;10.9669;10.9669;10.5759;10.5759;0.305548;0.354404;0.623963;11/20/55 12:00 AM;2435433;2435431.51042;1800;6;298.638801397;33.0013428072;#WERT!
827;1954.8131702;11.0855;11.0855;10.6945;10.6945;0.306118;0.401203;0.758578;10/25/54 12:00 AM;2435041;2435040.51042;1800;6;298.63889196;33.0012418385;#WERT!
1008;1955.88366986;10.9783;10.9783;10.5873;10.5873;0.307207;0.353474;0.617523;11/20/55 12:00 AM;2435433;2435431.51042;1800;6;298.638945748;33.0013277221;#WERT!
501;1948.65818882;10.9199;10.9199;10.5289;10.5289;0.307233;0.539698;1.25695;08/28/48 09:26 PM;2432792.39308;2432792.40347;1800;6;298.639178837;33.0014615275;#WERT!
1001;1955.87271846;10686;10.686;10.295;10295;0.307299;0.375399;0.678746;11/16/55 12:00 AM;2435429;2435427.51042;1800;6;298.638866529;33.0010868225;#WERT!
914;1955.70844741;10.7462;10.7462;10.3552;10.3552;0.307383;0.379983;0.69186;09/17/55 12:00 AM;2435369;2435367.51042;1800;6;298.639174934;33.0010948235;#WERT!
1151;1954.01010723;10.7632;10.7632;10.3722;10.3722;0.307556;0.57004;1.38564;01/04/54 04:06 PM;2434747.17083;2434747.19167;3600;7;298.639351152;33.0014394913;#WERT!
572;1950.62939652;10.8591;10.8591;10.4681;10.4681;0.307696;0.533912;1.23197;08/18/50 08:57 PM;2433512.37323;2433512.38708;2400;6;298.639471666;33.0014282333;#WERT!
1137;1962.73605109;11.4853;11.4853;11.0943;11.0943;0.307751;0.39179;0.726025;09/26/62 07:58 PM;2437934.33227;2437934.34266;1800;8;298.639005716;33.0010627448;#WERT!
1046;1960.56813256;10.7383;10.7383;10.3474;10.3474;0.307932;0.392806;0.72866;07/27/60 12:00 AM;2437143;2437142.51042;1800;8;298.638868641;33.0014071783;#WERT!
839;1954.88161647;10.9422;10.9422;10.5512;10.5512;0.308406;0.380651;0.691392;11/19/54 12:00 AM;2435067;2435065.51042;1800;6;298.638789593;33.0011257633;#WERT!
1045;1960.56813256;10.6829;10.6829;10.2919;10.2919;0.30988;0.390582;0.717336;07/27/60 12:00 AM;2437143;2437142.51042;1800;8;298.639099406;33.0016257329;#WERT!
969;1955.79058293;10.6057;10.6057;10.2147;10.2147;0.310038;0.408106;0.770771;10/17/55 12:00 AM;2435399;2435397.51042;1800;6;298.638823891;33.0013121257;#WERT!
1057;1960.61467602;10.9143;10.9143;10.5233;10.5233;0.310898;0.372806;0.662731;08/13/60 12:00 AM;2437161;2437159.51042;1800;8;298.638902821;33.0016196686;#WERT!
640;1952.33257618;10912;10.912;10.521;10521;0.311951;0.374992;0.666496;05/01/52 11:01 PM;2434134.45959;2434134.47345;2400;6;298.639309545;33.0015700894;#WERT!
1032;1959.90831052;10.6716;10.6716;10.2806;10.2806;0.312094;0.380828;0.683112;11/29/59 12:00 AM;2436903;2436901.51042;1800;8;298.638705819;33.0010462759;#WERT!
886;1955.55786562;10.7558;10.7558;10.3648;10.3648;0.314069;0.388196;0.700144;07/24/55 12:00 AM;2435313;2435312.51042;1800;6;298.638598674;33.0010102843;#WERT!
915;1955.70844741;10.7347;10.7347;10.3437;10.3437;0.314211;0.388381;0.700349;09/17/55 12:00 AM;2435369;2435367.51042;1800;6;298.63923221;33.0013935205;#WERT!
486;1948.58153071;10.8052;10.8052;10.4142;10.4142;0.314284;0.537099;1.22934;07/31/48 09:26 PM;2432764.3937;2432764.40409;1800;6;298.639467491;33.0015992806;#WERT!
971;1955.79058293;10.5699;10.5699;10.1789;10.1789;0.314391;0.410259;0.76709;10/17/55 12:00 AM;2435399;2435397.51042;1800;6;298.638783272;33.0011695014;#WERT!
495;1948.58422789;11.5752;11.5752;11.1842;11.1842;0.314507;0.507969;1.11175;08/01/48 09:05 PM;2432765.37884;2432765.38924;1800;6;298.639453827;33.0014884819;#WERT!
540;1949.00544134;10.9621;10.9621;10.5711;10.5711;0.314648;0.509535;1.11754;01/02/49 05:21 PM;2432919.2236;2432919.23745;2400;6;298.639399262;33.0014641015;#WERT!
561;1950.60782087;10.7763;10.7763;10.3853;10.3853;0.315544;0.51598;1.14078;08/10/50 11:49 PM;2433504.49272;2433504.50657;2400;6;298.639339104;33.0014273534;#WERT!
788;1953.917893;11.0642;11.0642;10.6732;10.6732;0.315758;0.393677;0.712529;12/02/53 12:00 AM;2434715;2434713.51042;1800;6;298.639297881;33.0014631791;#WERT!
1128;1962.66767794;11281;11.281;10.89;10.89;0.31595;0.409115;0.75971;09/01/62 08:36 PM;2437909.35898;2437909.36937;1800;8;298.638174063;33.0011526662;#WERT!
828;1954.8131702;11.1111;11.1111;10.7201;10.7201;0.316199;0.410423;0.763228;10/25/54 12:00 AM;2435041;2435040.51042;1800;6;298.638715598;33.0012010694;#WERT!
999;1955.87271846;10.7282;10.7282;10.3372;10.3372;0.316803;0.385558;0.685661;11/16/55 12:00 AM;2435429;2435427.51042;1800;6;298.638851303;33.0009836492;#WERT!
586;1950.71135706;10.9714;10.9714;10.5804;10.5804;0.316875;0.525045;1.17383;09/17/50 07:25 PM;2433542.30932;2433542.32317;2400;6;298.639368123;33.0012700264;#WERT!
996;1955.87271846;11.0199;11.0199;10.6289;10.6289;0.317817;0.388443;0.691772;11/16/55 12:00 AM;2435429;2435427.51042;1800;6;298.639199152;33.0012976149;#WERT!
3;1957.31024937;10.9862;10.9862;10.5952;10.5952;0.318248;0.514031;1.12647;04/24/57 01:33 AM;2435952.56512;2435952.56858;600;3;298.639292315;33.0015151849;#WERT!
682;1953.6108734;10.9738;10.9738;10.5828;10.5828;0.319679;0.422247;0.792571;08/11/53 08:35 PM;2434601.35766;2434601.37151;2400;6;298.639155595;33.0010572931;#WERT!
496;1948.58466146;10.8345;10.8345;10.4435;10.4435;0.320058;0.539497;1.22518;08/02/48 12:53 AM;2432765.53721;2432765.5476;1800;6;298.638784007;33.0011865457;#WERT!
539;1949.00544134;10.9313;10.9313;10.5403;10.5403;0.320944;0.513646;1.11833;01/02/49 05:21 PM;2432919.2236;2432919.23745;2400;6;298.639377208;33.0014039031;#WERT!
497;1948.58466146;10.8072;10.8072;10.4162;10.4162;0.321392;0.54209;1.23268;08/02/48 12:53 AM;2432765.53721;2432765.5476;1800;6;298.638991748;33.0013308704;#WERT!
571;1950.62939652;10.8098;10.8098;10.4188;10.4188;0.322083;0.538435;1.21578;08/18/50 08:57 PM;2433512.37323;2433512.38708;2400;6;298.639445713;33.0013640097;#WERT!
1105;1962.55830369;10.9226;10.9226;10.5316;10.5316;0.322435;0.3923;0.691986;07/23/62 09:50 PM;2437869.41003;2437869.42042;1800;8;298.638817844;33.0013047525;#WERT!
878;1955.20742072;11.2197;11.2197;10.8287;10.8287;0.322823;0.391365;0.688204;03/18/55 12:00 AM;2435185;2435184.51042;1800;6;298.638525957;33.0009303523;#WERT!
966;1955.77141798;11.5557;11.5557;11.1647;11.1647;0.323249;0.403032;0.722778;10/10/55 12:00 AM;2435391;2435390.51042;1800;6;298.639171983;33.0012836059;#WERT!
909;1955.64273899;10.8629;10.8629;10.4719;10.4719;0.323355;0.393638;0.693745;08/24/55 12:00 AM;2435345;2435343.51042;1800;6;298.638779172;33.0010260844;#WERT!
911;1955.64273899;10.7929;10.7929;10.4019;10.4019;0.323438;0.39324;0.692333;08/24/55 12:00 AM;2435345;2435343.51042;1800;6;298.638749045;33.0010864555;#WERT!
407;1942.62957096;11.3058;11.3058;10.9148;10.9148;0.323726;0.442503;0.849907;08/18/42 10:28 PM;2430590.43642;2430590.45079;2400;8;298.639325643;33.0014651311;#WERT!
406;1941.87066928;11.3181;11.3181;10.9271;10.9271;0.323909;0.434742;0.823274;11/14/41 06:02 PM;2430313.25156;2430313.26196;1800;8;298.639263257;33.0016008638;#WERT!
681;1953.6108734;11.0395;11.0395;10.6485;10.6485;0.324651;0.428104;0.799403;08/11/53 08:35 PM;2434601.35766;2434601.37151;2400;6;298.638936406;33.0011515588;#WERT!
1117;1962.60227788;11.2418;11.2418;10.8508;10.8508;0.324704;0.417865;0.765969;08/08/62 11:19 PM;2437885.47161;2437885482;1800;7;298.639224754;33.0014261336;0.2646428098
588;1950.71135706;10.97;10.97;10.579;10579;0.32482;0.52901;1.1703;09/17/50 07:25 PM;2433542.30932;2433542.32317;2400;6;298.639151499;33.0011920863;#WERT!
557;1950.5612509;10.7551;10.7551;10.3641;10.3641;0.325314;0.550464;1.2581;07/24/50 11:35 PM;2433487.48304;2433487.49689;2400;6;298.639089035;33.0013990516;#WERT!
988;1955.77141798;11.4896;11.4896;11.0986;11.0986;0.326213;0.407089;0.728014;10/10/55 12:00 AM;2435391;2435390.51042;1800;6;298.639157762;33.0013951041;#WERT!
1028;1959.90831052;10.8205;10.8205;10.4295;10.4295;0.326436;0.408929;0.733229;11/29/59 12:00 AM;2436903;2436901.51042;1800;8;298.638953255;33.001628947;#WERT!
837;1954.82959731;10.8602;10.8602;10.4692;10.4692;0.326798;0.434073;0.813811;10/31/54 12:00 AM;2435047;2435046.51042;1800;6;298.638846291;33.0013532605;#WERT!
889;1955.56881702;10.8505;10.8505;10.4595;10.4595;0.327913;0.377041;0.633152;07/28/55 12:00 AM;2435317;2435316.51042;1800;6;298.638731384;33.0010710295;#WERT!
639;1952.3299444;11071;11.071;10.68;10.68;0.328508;0.393752;0.681175;04/30/52 11:57 PM;2434133.49834;2434133.51219;2400;6;298.639441219;33.0014514595;#WERT!
1152;1954.01279565;11.2134;11.2134;10.8224;10.8224;0.328688;0.539491;1.20363;01/05/54 03:40 PM;2434748.15278;2434748.17361;3600;3;298.639666649;33.0012961946;#WERT!
492;1948.58422789;11.5554;11.5554;11.1644;11.1644;0.329041;0.518539;1.11751;08/01/48 09:05 PM;2432765.37884;2432765.38924;1800;6;298.639377545;33.0015108845;#WERT!
2;1957.31024937;11.0516;11.0516;10.6606;10.6606;0.329486;0.518857;1.11765;04/24/57 01:33 AM;2435952.56512;2435952.56858;600;4;298.63929032;33.0015092206;#WERT!
910;1955.64273899;10.7566;10.7566;10.3656;10.3656;0.329873;0.395866;0.684135;08/24/55 12:00 AM;2435345;2435343.51042;1800;6;298.638645889;33.0010270771;#WERT!
634;1952.29994345;11.0427;11.0427;10.6517;10.6517;0.330101;0.40185;0.701911;04/20/52 12:58 AM;2434122.5405;2434122.55435;2400;6;298.639754681;33.001730888;#WERT!
798;1954.64616131;10.8805;10.8805;10.4895;10.4895;0.330325;0.402281;0.702674;08/25/54 12:00 AM;2434981;2434979.51042;1800;6;298.639206715;33.0013628019;#WERT!
632;1952.29994345;11.0282;11.0282;10.6372;10.6372;0.330358;0.402227;0.702423;04/20/52 12:58 AM;2434122.5405;2434122.55435;2400;6;298.639697348;33.001655423;#WERT!
487;1948.58153071;10774;10.774;10.383;10383;0.331468;0.548271;1.23329;07/31/48 09:26 PM;2432764.3937;2432764.40409;1800;6;298.63934302;33.0015812176;#WERT!
417;1945.76685649;10.7971;10.7971;10.4061;10.4061;0.331605;0.467906;0.918971;10/07/45 06:15 PM;2431736.26105;2431736.34433;14400;4;298.63926329;33.0013133134;#WERT!
823;1954.75293749;10.7995;10.7995;10.4085;10.4085;0.332215;0.42455;0.76865;10/03/54 12:00 AM;2435019;2435018.51042;1800;6;298.638499903;33.0012967519;#WERT!
883;1955.55786562;10.7731;10.7731;10.3821;10.3821;0.332657;0.403921;0.701814;07/24/55 12:00 AM;2435313;2435312.51042;1800;6;298.638651089;33.0011708977;#WERT!
983;1955.79332078;10.8826;10.8826;10.4916;10.4916;0.332735;0.400191;0.690082;10/18/55 12:00 AM;2435399;2435398.51042;1800;6;298.63878383;33.0011099105;#WERT!
804;1954.64889916;10.8235;10.8235;10.4325;10.4325;0.332738;0.422818;0.761672;08/26/54 12:00 AM;2434981;2434980.51042;1800;6;298.638743008;33.0010681869;#WERT!
1043;1960.56813256;10.9835;10.9835;10.5925;10.5925;0.332825;0.403274;0.699376;07/27/60 12:00 AM;2437143;2437142.51042;1800;8;298.639001989;33.0015728468;#WERT!
1129;1962.66767794;11.2757;11.2757;10.8847;10.8847;0.333212;0.424843;0.767056;09/01/62 08:36 PM;2437909.35898;2437909.36937;1800;8;298.638253285;33.0011097005;#WERT!
793;1954.64616131;10.8456;10.8456;10.4546;10.4546;0.333366;0.407959;0.712602;08/25/54 12:00 AM;2434981;2434979.51042;1800;6;298.639175476;33.0014274065;#WERT!
558;1950.5612509;10.7501;10.7501;10.3591;10.3591;0.333596;0.557122;1.26547;07/24/50 11:35 PM;2433487.48304;2433487.49689;2400;6;298.639028052;33.0014028849;#WERT!
860;1955.20742072;11.2434;11.2434;10.8524;10.8524;0.333632;0.400952;0.690127;03/18/55 12:00 AM;2435185;2435184.51042;1800;6;298.63856518;33.000930721;#WERT!
888;1955.56881702;10.8489;10.8489;10.4579;10.4579;0.33479;0.385973;0.641831;07/28/55 12:00 AM;2435317;2435316.51042;1800;6;298.63880983;33.0011647732;#WERT!
1037;1960.53801145;11.0585;11.0585;10.6675;10.6675;0.335445;0.396671;0.672336;07/16/60 12:00 AM;2437133;2437131.50868;1500;8;298.639448307;33.0015901406;#WERT!
912;1955.64273899;10.9422;10.9422;10.5512;10.5512;0.335459;0.397436;0.674636;08/24/55 12:00 AM;2435345;2435343.51042;1800;6;298.638628181;33.0011041457;#WERT!
826;1954.75293749;10863;10.863;10.472;10472;0.336033;0.424282;0.757964;10/03/54 12:00 AM;2435019;2435018.51042;1800;6;298.639009534;33.0016348775;#WERT!
825;1954.8131702;11.1794;11.1794;10.7884;10.7884;0.336357;0.434848;0.792029;10/25/54 12:00 AM;2435041;2435040.51042;1800;6;298.638546686;33.0011757314;#WERT!
1055;1960.61467602;10.9682;10.9682;10.5772;10.5772;0.337169;0.386933;0.638539;08/13/60 12:00 AM;2437161;2437159.51042;1800;8;298.638785733;33.0013553785;#WERT!
919;1955.71118526;10.7719;10.7719;10.3809;10.3809;0.337326;0.421138;0.744401;09/18/55 12:00 AM;2435369;2435368.51042;1800;6;298.638864625;33.0010820911;#WERT!
801;1954.64889916;10.8119;10.8119;10.4209;10.4209;0.337365;0.429503;0.771656;08/26/54 12:00 AM;2434981;2434980.51042;1800;6;298.638729115;33.001049012;#WERT!
636;1952.32718557;10.9114;10.9114;10.5204;10.5204;0.339629;0.413055;0.712483;04/29/52 11:46 PM;2434132.49068;2434132.50453;2400;6;298.639475961;33.0014191308;#WERT!
980;1955.79332078;11.0648;11.0648;10.6738;10.6738;0.340589;0.405833;0.687233;10/18/55 12:00 AM;2435399;2435398.51042;1800;6;298.639220623;33.0012970462;#WERT!
838;1954.82959731;10.8971;10.8971;10.5061;10.5061;0.341773;0.437434;0.786584;10/31/54 12:00 AM;2435047;2435046.51042;1800;6;298.638687637;33.0012032952;#WERT!
824;1954.8131702;11.1854;11.1854;10.7944;10.7944;0.342073;0.4398;0.793774;10/25/54 12:00 AM;2435041;2435040.51042;1800;6;298.638452482;33.0013126518;#WERT!
1006;1955.88366986;11.0708;11.0708;10.6798;10.6798;0.342084;0.388961;0.631753;11/20/55 12:00 AM;2435433;2435431.51042;1800;6;298.638614356;33.0011858347;#WERT!
1004;1955.88366986;10.9352;10.9352;10.5442;10.5442;0.342224;0.388043;0.628644;11/20/55 12:00 AM;2435433;2435431.51042;1800;6;298.638522571;33.0011642096;#WERT!
